Price,Close,High,Low,Open,Volume
2000-03-16,15.088574409484863,15.088574409484862,13.553659334933432,13.553659334933432,183769198
2000-03-17,15.293322563171387,15.600439090388951,14.577382302209957,14.577382302209957,269405311
2000-03-20,14.781458854675293,15.088575323097698,14.781458854675293,14.781458854675293,129478732
2000-03-21,15.498066902160645,15.751337464452968,14.372639041917568,14.372639041917568,230740527
2000-03-22,15.702812194824219,15.85371170387142,15.293324541660452,15.395696730643474,162530267
2000-03-23,16.774391174316406,16.774391174316406,16.774391174316406,16.774391174316406,66685305
2000-03-24,17.899816513061523,17.899816513061523,16.876761085454486,17.339429564561655,234985680
2000-03-27,18.771976470947266,19.127621400535762,18.1577445437765,18.1577445437765,201955576
2000-03-28,18.411680221557617,18.922876084372405,18.260115776655987,18.771975505854876,122202264
2000-03-29,18.411680221557617,18.87434767224827,18.157743610262592,18.157743610262592,132588881
2000-03-30,18.669605255126953,19.180802273163128,18.20693775696255,18.41168211075791,163259342
2000-03-31,18.055370330810547,18.669602188537304,17.388623557588197,18.36248681105793,156873270
2000-04-03,18.055370330810547,18.055370330810547,18.055370330810547,18.055370330810547,0
2000-04-04,18.055370330810547,18.055370330810547,18.055370330810547,18.055370330810547,0
2000-04-05,17.899816513061523,18.260112842226665,17.03231311473558,17.03231311473558,121341596
2000-04-06,16.774391174316406,17.85129269680502,16.774391174316406,17.388624155947525,118265515
2000-04-07,17.081510543823242,17.286254905538513,16.774394001250332,16.876766182107968,124074466
2000-04-10,17.388622283935547,17.388622283935547,17.388622283935547,17.388622283935547,127193043
2000-04-11,16.929943084716797,16.929943084716797,16.929943084716797,16.929943084716797,90829473
2000-04-12,16.672019958496094,16.672019958496094,16.672019958496094,16.672019958496094,102663820
2000-04-13,15.546587944030762,15.546587944030763,15.546587944030763,15.546587944030763,155520481
2000-04-14,14.728280067443848,15.498065100236799,14.728280067443848,15.34251194720051,161000919
2000-04-17,14.01234245300293,14.012342453002928,14.012342453002928,14.012342453002928,138990930
2000-04-18,14.47500991821289,14.830652624237342,14.372637751745721,14.830652624237342,180090512
2000-04-19,14.421163558959961,14.421163558959961,14.421163558959961,14.421163558959961,153272913
2000-04-20,14.421163558959961,14.577380578176683,13.909968812702916,14.421163558959961,61250641
2000-04-21,14.83065128326416,14.986203323589944,14.3726364521858,14.3726364521858,104676165
2000-04-24,14.065521240234375,14.065521240234375,14.065521240234375,14.065521240234375,47985802
2000-04-25,14.781458854675293,14.781458854675293,14.781458854675293,14.781458854675293,58029852
2000-04-26,14.167893409729004,14.986204669021031,14.065521243327463,14.986204669021031,80349732
2000-04-27,14.728280067443848,14.728280067443848,14.728280067443848,14.728280067443848,53257884
2000-04-28,15.088574409484863,15.088574409484862,15.088574409484862,15.088574409484862,118338504
2000-05-01,15.088574409484863,15.088574409484862,15.088574409484862,15.088574409484862,0
2000-05-02,14.114713668823242,14.986204825079938,14.114713668823242,14.986204825079938,67576649
2000-05-03,14.114713668823242,14.114713668823242,14.114713668823242,14.114713668823242,62286094
2000-05-04,13.602852821350098,14.318791921162587,13.553661645130425,14.1147136583067,64335855
2000-05-05,14.167893409729004,14.167893409729006,14.167893409729006,14.167893409729006,70368714
2000-05-08,13.807600021362305,13.807600021362305,13.807600021362305,13.807600021362305,53973921
2000-05-09,14.065521240234375,14.114713518735709,13.705224853219589,13.807597019598619,0
2000-05-10,13.807600021362305,13.807600021362305,13.807600021362305,13.807600021362305,58384474
2000-05-11,12.886913299560547,13.70522571276233,12.886913299560547,13.295737021564543,75608980
2000-05-12,12.632977485656738,12.632977485656738,12.632977485656738,12.632977485656738,105249824
2000-05-15,12.375053405761719,12.375053405761719,12.375053405761719,12.375053405761719,55949171
2000-05-16,13.19336223602295,13.193362236022947,13.193362236022947,13.193362236022947,58146311
2000-05-17,14.114713668823242,14.114713668823242,13.963149222331232,14.114713668823242,54080309
2000-05-18,14.728280067443848,14.933024394952085,14.114713156822221,14.114713156822221,187760767
2000-05-19,14.47500991821289,14.47500991821289,14.47500991821289,14.47500991821289,100248313
2000-05-22,14.167893409729004,14.318791782722386,13.807597022634987,14.114713521839613,86251894
2000-05-23,14.421163558959961,14.475009517312866,14.012340976334784,14.167893026417262,61878338
2000-05-24,14.065521240234375,14.065521240234375,14.065521240234375,14.065521240234375,58392110
2000-05-25,13.758403778076172,14.421162936541615,13.705223893920808,14.318790777328136,69123287
2000-05-26,13.705225944519043,14.065522360222982,13.295737246396763,13.500481595457904,79803156
2000-05-29,13.349579811096191,13.349579811096191,13.349579811096191,13.349579811096191,63403041
2000-05-30,13.500480651855469,13.602852819230838,13.295736317104724,13.500480651855467,0
2000-05-31,14.421163558959961,14.421163558959961,14.421163558959961,14.421163558959961,91535082
2000-06-01,14.67908763885498,14.830652078286395,14.318791264793346,14.372637222655372,141661987
2000-06-02,15.088574409484863,15.088574409484862,15.088574409484862,15.088574409484862,253587779
2000-06-05,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,102495367
2000-06-06,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,0
2000-06-07,16.365571975708008,16.365571975708008,16.365571975708008,16.365571975708008,149570240
2000-06-08,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,72684357
2000-06-09,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,87763351
2000-06-12,15.906886100769043,15.906886100769043,15.906886100769043,15.906886100769043,62137567
2000-06-13,15.498066902160645,15.85370964010966,15.498066902160643,15.600439077817335,56488928
2000-06-14,15.702812194824219,15.804519414508327,15.498068919626496,15.60044110860952,53433216
2000-06-15,15.035394668579102,15.0353946685791,15.0353946685791,15.0353946685791,67645115
2000-06-16,15.342512130737305,15.498065285634418,15.03539673856909,15.08857662571938,71425188
2000-06-19,15.190946578979492,15.19094657897949,15.19094657897949,15.19094657897949,17864622
2000-06-20,14.986207962036133,15.54659512377313,14.986207962036135,15.54659512377313,59555903
2000-06-21,14.933025360107422,15.190949590800006,14.933025360107422,15.035397530478086,39376855
2000-06-22,15.498066902160645,15.498066902160643,14.883833848220494,15.088578199533877,70005315
2000-06-23,15.088574409484863,15.498063009253544,15.088574409484862,15.444217058101179,28411960
2000-06-26,14.728280067443848,14.728280067443848,14.728280067443848,14.728280067443848,42564890
2000-06-27,14.372635841369629,14.883830533837966,14.065519382789303,14.830650652983024,74503530
2000-06-28,14.01234245300293,14.318792904291026,13.807598104162539,14.114714627423123,68202980
2000-06-29,14.114713668823242,14.523536266766374,13.909969333888052,14.523536266766374,96567957
2000-06-30,14.217082977294922,14.421162317861153,13.860775342650282,14.114711925241252,137319544
2000-07-03,14.47500991821289,14.47500991821289,14.47500991821289,14.47500991821289,64833490
2000-07-04,13.758403778076172,13.758403778076174,13.758403778076174,13.758403778076174,42334815
2000-07-05,14.67908763885498,14.679087638854982,14.679087638854982,14.679087638854982,114221631
2000-07-06,14.625905990600586,14.830650291327983,14.372635490883575,14.475007641247272,62758071
2000-07-07,14.577377319335938,14.577377319335938,14.577377319335938,14.577377319335938,51558814
2000-07-10,14.523534774780273,14.523534774780273,14.523534774780273,14.523534774780273,77694757
2000-07-11,14.421163558959961,14.421163558959961,14.421163558959961,14.421163558959961,50256766
2000-07-12,14.47500991821289,14.47500991821289,14.47500991821289,14.47500991821289,33735809
2000-07-13,14.67908763885498,14.679087638854982,14.679087638854982,14.679087638854982,109220728
2000-07-14,15.56856918334961,15.774243829737628,14.745866166658399,14.745866166658399,164809511
2000-07-17,21.011756896972656,21.011756896972656,21.011756896972656,21.011756896972656,56915950
2000-07-18,20.662778854370117,21.1853807678922,20.57596619023781,21.0117576551972,41468805
2000-07-19,20.9240779876709,20.9240779876709,20.9240779876709,20.9240779876709,41468805
2000-07-20,20.662778854370117,21.0117576551972,20.662778854370114,20.92407870334635,26786804
2000-07-21,20.488283157348633,20.488283157348633,20.488283157348633,20.488283157348633,53821782
2000-07-24,20.407554626464844,20.407554626464844,20.407554626464844,20.407554626464844,18663593
2000-07-25,20.31987190246582,20.575962906411817,20.058569879622535,20.058569879622535,42187946
2000-07-26,20.407554626464844,20.407554626464844,20.407554626464844,20.407554626464844,51180197
2000-07-27,20.407554626464844,20.407554626464844,19.100177982115166,20.407554626464844,62503673
2000-07-28,20.57596778869629,20.575967788696286,20.575967788696286,20.575967788696286,56532164
2000-07-31,20.9240779876709,20.9240779876709,20.9240779876709,20.9240779876709,41649927
2000-08-01,20.837265014648438,21.185377473626488,20.75045457958452,21.011754387929383,24514213
2000-08-02,20.750450134277344,20.750450134277347,20.750450134277347,20.750450134277347,20976614
2000-08-03,20.662778854370117,21.0117576551972,20.48828723838696,20.48828723838696,36133925
2000-08-04,20.57596778869629,20.575967788696286,20.575967788696286,20.575967788696286,40743623
2000-08-07,18.838876724243164,19.79727005624668,18.757272868227624,19.3614786124213,59344126
2000-08-08,18.40915870666504,18.838875020034006,18.060178846546712,18.838875020034006,44934798
2000-08-09,19.449161529541016,19.535971991611554,18.40916412926132,18.40916412926132,66674408
2000-08-10,19.535964965820312,19.535964965820312,19.535964965820312,19.535964965820312,41622771
2000-08-11,19.187856674194336,19.797271259328927,19.100177721267276,19.53596919157575,32981102
2000-08-14,19.01336669921875,19.01336669921875,19.01336669921875,19.01336669921875,12983985
2000-08-15,18.838876724243164,19.187855508146278,18.757272868227624,19.01336611619472,18285226
2000-08-16,19.449161529541016,19.449161529541016,19.449161529541016,19.449161529541016,45065333
2000-08-17,20.488283157348633,20.488283157348633,20.488283157348633,20.488283157348633,54718452
2000-08-18,20.488283157348633,20.924074535503223,20.407550032314568,20.488283157348633,67799815
2000-08-21,21.011756896972656,21.44755056177573,20.662778108738724,20.662778108738724,70934159
2000-08-22,20.662778854370117,21.0117576551972,20.407554097271756,21.0117576551972,27973662
2000-08-23,20.662778854370117,20.662778854370114,20.662778854370114,20.662778854370114,0
2000-08-24,20.233060836791992,20.75045611967166,20.058571450560546,20.407552438592873,47506776
2000-08-25,19.884950637817383,19.884950637817383,19.884950637817383,19.884950637817383,22270825
2000-08-28,19.274669647216797,19.274669647216797,19.274669647216797,19.274669647216797,20882915
2000-08-29,19.971763610839844,19.971763610839844,18.92568901368491,19.013367969831638,43000799
2000-08-30,19.449161529541016,20.319878307226166,19.449161529541016,19.971765739950754,36591252
2000-08-31,20.57596778869629,20.575967788696286,20.575967788696286,20.575967788696286,73297010
2000-09-01,21.795663833618164,21.795663833618164,21.795663833618164,21.795663833618164,270647200
2000-09-04,21.88247299194336,21.88247299194336,21.88247299194336,21.88247299194336,98352294
2000-09-05,22.66116714477539,22.748846087624596,21.708848955942457,21.88247205081227,129560168
2000-09-06,22.574357986450195,22.574357986450195,22.574357986450195,22.574357986450195,102041925
2000-09-07,21.708850860595703,21.708850860595703,21.708850860595703,21.708850860595703,119821734
2000-09-08,20.407554626464844,20.407554626464844,20.407554626464844,20.407554626464844,107097268
2000-09-11,19.971763610839844,19.971763610839844,19.971763610839844,19.971763610839844,72926611
2000-09-12,19.971763610839844,19.971763610839844,19.971763610839844,19.971763610839844,0
2000-09-13,20.750450134277344,20.837260550744126,19.797263696801682,19.797263696801682,87344403
2000-09-14,20.233060836791992,20.92407700268554,20.058571450560546,20.662777174947152,88510541
2000-09-15,19.622779846191406,19.622779846191406,19.622779846191406,19.622779846191406,113451031
2000-09-18,19.187856674194336,19.187856674194336,19.187856674194336,19.187856674194336,45427603
2000-09-19,19.01336669921875,19.01336669921875,19.01336669921875,19.01336669921875,88004087
2000-09-20,19.884950637817383,19.884950637817383,18.925688723744045,19.535969609668545,84816414
2000-09-21,20.407554626464844,20.575966723798032,19.622782124758633,19.622782124758633,109799803
2000-09-22,19.100173950195312,20.319871382950492,19.100173950195312,19.884946286241295,84831333
2000-09-25,19.535964965820312,19.710456546201595,18.92568422496421,19.187852523737867,57497972
2000-09-26,20.31987190246582,20.31987190246582,20.31987190246582,20.31987190246582,127978043
2000-09-27,20.146251678466797,20.146251678466797,20.146251678466797,20.146251678466797,83532090
2000-09-28,19.187856674194336,20.407554347762336,19.100177721267276,20.31987539483528,62171047
2000-09-29,17.886560440063477,17.886560440063477,17.886560440063477,17.886560440063477,98364109
2000-10-02,15.539186477661133,15.539186477661135,15.539186477661135,15.539186477661135,73148745
2000-10-03,14.499188423156738,14.499188423156738,14.499188423156738,14.499188423156738,168295396
2000-10-04,14.063394546508789,14.063394546508787,14.063394546508787,14.063394546508787,5181081
2000-10-05,13.72136116027832,13.889774342118043,13.63368221827295,13.63368221827295,122624932
2000-10-06,14.673680305480957,14.673680305480957,14.673680305480957,14.673680305480957,104241210
2000-10-09,15.022660255432129,15.53918594725763,14.93498130732148,15.53918594725763,97261864
2000-10-10,15.022660255432129,15.02266025543213,15.02266025543213,15.02266025543213,0
2000-10-11,15.022660255432129,15.02266025543213,15.02266025543213,15.02266025543213,137697704
2000-10-12,15.109472274780273,15.109472274780273,15.109472274780273,15.109472274780273,174041968
2000-10-13,15.109472274780273,15.109472274780273,15.109472274780273,15.109472274780273,137350795
2000-10-16,14.586870193481445,14.586870193481444,14.586870193481444,14.586870193481444,0
2000-10-17,14.586870193481445,15.022661681211227,14.063398641534663,14.586870193481444,141866968
2000-10-18,13.633682250976562,13.633682250976562,13.633682250976562,13.633682250976562,77870948
2000-10-19,12.722164154052734,12.722164154052734,12.722164154052734,12.722164154052734,56887924
2000-10-20,13.546870231628418,13.546870231628416,13.546870231628416,13.546870231628416,22214325
2000-10-23,15.19627857208252,15.370769030572268,14.499186348948761,15.370769030572268,256082428
2000-10-24,16.23628044128418,16.23628044128418,16.23628044128418,16.23628044128418,152930456
2000-10-25,16.758880615234375,16.758880615234375,16.758880615234375,16.758880615234375,158560214
2000-10-26,16.23628044128418,16.497581402899904,16.23628044128418,16.23628044128418,84091111
2000-10-27,15.713676452636719,15.713676452636717,15.713676452636717,15.713676452636717,0
2000-10-30,15.19627857208252,15.19627857208252,15.19627857208252,15.19627857208252,4337004
2000-10-31,14.673680305480957,15.196283341945959,14.673680305480957,14.673680305480957,86642255
2000-11-01,14.412378311157227,14.412378311157227,14.412378311157227,14.412378311157227,83436344
2000-11-02,15.370773315429688,15.370773315429686,14.063397820757382,14.063397820757382,98362691
2000-11-03,16.410768508911133,16.410768508911133,15.97497710075119,16.23627802345523,158299076
2000-11-06,16.497577667236328,16.497577667236328,16.497577667236328,16.497577667236328,105749233
2000-11-07,17.624391555786133,17.624391555786133,17.624391555786133,17.624391555786133,157522738
2000-11-08,18.23467254638672,18.75727447945576,17.0210532576289,17.450768538998314,204410435
2000-11-09,18.14786148071289,18.14786148071289,18.14786148071289,18.14786148071289,125585728
2000-11-10,17.53757667541504,17.53757667541504,17.53757667541504,17.53757667541504,80606512
2000-11-13,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,120064327
2000-11-14,16.8465633392334,16.8465633392334,16.8465633392334,16.8465633392334,82286357
2000-11-15,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,158117191
2000-11-16,16.8465633392334,16.8465633392334,16.8465633392334,16.8465633392334,127508821
2000-11-17,17.189462661743164,17.276274202131813,16.061786678742266,16.585256999321228,114248630
2000-11-20,15.370773315429688,15.370773315429686,15.370773315429686,15.370773315429686,85964106
2000-11-21,16.410768508911133,16.410768508911133,16.410768508911133,16.410768508911133,140443231
2000-11-22,16.23628044128418,16.23628044128418,16.23628044128418,16.23628044128418,132995030
2000-11-23,16.585262298583984,16.585262298583984,16.585262298583984,16.585262298583984,86844659
2000-11-24,16.8465633392334,16.8465633392334,16.8465633392334,16.8465633392334,111322082
2000-11-27,16.497577667236328,16.497577667236328,16.497577667236328,16.497577667236328,83160547
2000-11-28,16.497577667236328,16.497577667236328,16.497577667236328,16.497577667236328,73462510
2000-11-29,16.758880615234375,16.846559553766635,16.323956611844082,16.323956611844082,79169876
2000-11-30,16.323957443237305,16.323957443237305,16.323957443237305,16.323957443237305,91239301
2000-12-01,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,76860582
2000-12-04,15.626863479614258,15.626863479614258,15.626863479614258,15.626863479614258,61524985
2000-12-05,15.109472274780273,15.457583676006829,15.109472274780273,15.109472274780273,102725039
2000-12-06,14.934981346130371,15.713676488844929,14.760490844922002,15.713676488844929,108956094
2000-12-07,14.934981346130371,14.93498134613037,14.93498134613037,14.93498134613037,59915242
2000-12-08,15.19627857208252,15.19627857208252,15.19627857208252,15.19627857208252,70547610
2000-12-11,15.283960342407227,15.283960342407228,15.283960342407228,15.283960342407228,55666664
2000-12-12,16.323957443237305,16.323957443237305,15.457582297171767,15.539185041120428,157141990
2000-12-13,16.585262298583984,16.585262298583984,16.585262298583984,16.585262298583984,97502905
2000-12-14,16.323957443237305,16.323957443237305,16.323957443237305,16.323957443237305,80169832
2000-12-15,15.97497844696045,15.97497844696045,15.97497844696045,15.97497844696045,40478403
2000-12-18,15.283960342407227,15.283960342407228,15.283960342407228,15.283960342407228,77173216
2000-12-19,15.022660255432129,15.02266025543213,15.02266025543213,15.02266025543213,65667608
2000-12-20,14.848164558410645,14.848164558410645,14.848164558410645,14.848164558410645,117935746
2000-12-21,14.412378311157227,14.586868811946676,14.412378311157227,14.412378311157227,38049793
2000-12-22,14.673680305480957,14.848170818740407,14.237888827881426,14.237888827881426,80460709
2000-12-25,14.673680305480957,14.673680305480957,14.673680305480957,14.673680305480957,0
2000-12-26,14.673680305480957,14.934982377605877,14.412379341140875,14.934982377605877,42158448
2000-12-27,14.237886428833008,14.237886428833006,14.237886428833006,14.237886428833006,30791786
2000-12-28,14.586870193481445,14.586870193481444,14.586870193481444,14.586870193481444,93750699
2000-12-29,14.586870193481445,14.7604922074635,14.32556811528239,14.586870193481444,60166713
2001-01-01,14.586870193481445,14.586870193481444,14.586870193481444,14.586870193481444,0
2001-01-02,15.109472274780273,15.19628272232123,14.151077799794042,14.412378753479642,51515839
2001-01-03,14.848164558410645,15.196276934843963,14.760485640984125,14.93497608067437,36687828
2001-01-04,15.800490379333496,15.800490379333496,15.800490379333496,15.800490379333496,89040204
2001-01-05,16.323957443237305,16.323957443237305,16.323957443237305,16.323957443237305,117677090
2001-01-08,15.626863479614258,15.626863479614258,15.626863479614258,15.626863479614258,68151889
2001-01-09,16.497577667236328,16.497577667236328,16.497577667236328,16.497577667236328,102530102
2001-01-10,16.497577667236328,16.497577667236328,16.497577667236328,16.497577667236328,81231801
2001-01-11,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,143220162
2001-01-12,16.585262298583984,17.107865390799297,16.49758333483658,16.933374858925525,58514018
2001-01-15,16.410768508911133,16.410768508911133,16.410768508911133,16.410768508911133,41144255
2001-01-16,17.02104949951172,17.27627420980463,16.410767638273068,16.410767638273068,96200912
2001-01-17,17.363086700439453,17.363086700439453,17.363086700439453,17.363086700439453,157586364
2001-01-18,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,96109589
2001-01-19,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-22,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-23,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-24,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-25,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-26,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,0
2001-01-29,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,74985653
2001-01-30,17.79887580871582,17.79887580871582,17.79887580871582,17.79887580871582,62810486
2001-01-31,18.40915870666504,18.40915870666504,18.40915870666504,18.40915870666504,138252295
2001-02-01,18.060178756713867,18.060178756713867,18.060178756713867,18.060178756713867,54327794
2001-02-02,17.886560440063477,17.886560440063477,17.886560440063477,17.886560440063477,88703116
2001-02-05,17.189462661743164,17.189462661743164,17.189462661743164,17.189462661743164,52361896
2001-02-06,17.53757667541504,17.886557658790622,17.363086183727248,17.363086183727248,83759001
2001-02-07,17.10786247253418,17.10786247253418,17.10786247253418,17.10786247253418,42562908
2001-02-08,17.450763702392578,17.450763702392578,17.450763702392578,17.450763702392578,45431564
2001-02-09,17.97336769104004,17.97336769104004,17.97336769104004,17.97336769104004,109737656
2001-02-12,17.886560440063477,18.32148342821004,17.79888037509042,17.973370893910634,77686327
2001-02-13,18.14786148071289,18.14786148071289,18.14786148071289,18.14786148071289,137790352
2001-02-14,17.53757667541504,17.53757667541504,17.53757667541504,17.53757667541504,80882450
2001-02-15,18.14786148071289,18.14786148071289,18.14786148071289,18.14786148071289,69075167
2001-02-16,17.624391555786133,17.624391555786133,17.624391555786133,17.624391555786133,69925091
2001-02-19,17.189462661743164,17.189462661743164,17.189462661743164,17.189462661743164,32451767
2001-02-20,17.363086700439453,17.363086700439453,17.363086700439453,17.363086700439453,83762279
2001-02-21,17.886560440063477,17.886560440063477,17.886560440063477,17.886560440063477,56994776
2001-02-22,17.276277542114258,17.276277542114258,17.276277542114258,17.276277542114258,37481847
2001-02-23,17.450763702392578,17.450763702392578,17.450763702392578,17.450763702392578,45116615
2001-02-26,17.363086700439453,17.88655819108094,17.363086700439453,17.45076675438798,47882427
2001-02-27,17.450763702392578,17.450763702392578,17.450763702392578,17.450763702392578,45279224
2001-02-28,17.450763702392578,17.450763702392578,17.450763702392578,17.450763702392578,0
2001-03-01,17.189462661743164,17.189462661743164,17.189462661743164,17.189462661743164,47432319
2001-03-02,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,40040505
2001-03-05,16.672069549560547,16.672069549560547,16.672069549560547,16.672069549560547,24650797
2001-03-06,16.758880615234375,17.107860470835593,16.758880615234375,16.846559553766635,31032693
2001-03-07,17.624391555786133,17.624391555786133,17.624391555786133,17.624391555786133,67266265
2001-03-08,17.276277542114258,17.276277542114258,17.276277542114258,17.276277542114258,31027842
2001-03-09,17.189462661743164,17.189462661743164,17.189462661743164,17.189462661743164,16905243
2001-03-12,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,20894757
2001-03-13,17.624391555786133,17.624391555786133,17.189467445252316,17.189467445252316,61331988
2001-03-14,18.495969772338867,18.495969772338867,18.495969772338867,18.495969772338867,140823591
2001-03-15,18.58365249633789,18.58365249633789,18.58365249633789,18.58365249633789,93488102
2001-03-16,17.886560440063477,17.886560440063477,17.886560440063477,17.886560440063477,62863634
2001-03-19,17.624391555786133,17.624391555786133,17.624391555786133,17.624391555786133,26213875
2001-03-20,17.450763702392578,17.450763702392578,17.450763702392578,17.450763702392578,28554092
2001-03-21,17.02104949951172,17.02104949951172,17.02104949951172,17.02104949951172,48849379
2001-03-22,17.53757667541504,17.53757667541504,17.189464195245435,17.189464195245435,32002081
2001-03-23,17.53757667541504,18.060179647272435,17.53757667541504,17.798877607451388,45853827
2001-03-26,17.79887580871582,17.886555851194203,17.62438644244644,17.79887580871582,62931221
2001-03-27,17.712064743041992,18.49596853965121,17.624385811487134,18.060177175569173,74558392
2001-03-28,17.53757667541504,17.886557658790622,17.53757667541504,17.798877607451388,30463650
2001-03-29,17.363086700439453,17.53757719731995,17.276276257507487,17.363086700439453,27942017
2001-03-30,17.450763702392578,17.71206459650566,17.36308366377857,17.450763702392578,27850754
